DKFFE,DKYE,DKLL,DKNX,DKQS,DKWC
50000,45000.02,2.708,26,46,1.7287437721097376
250000,94797.525,2.708,26,222,27.12182516255416
275000,170365.86,2.708,26,151,30.906593507825164
150000,145000.0,2.521,5,2,356.4638499879511
340000,314549.965,2.708,30,43,0.0669437890755944
150000,122685.065,2.708,30,97,5.037891968982876
125000,39245.33,2.708,14,123,17.80123414683476
280000,223823.2,2.979,26,90,13.67984944532509
293500,291062.035,2.979,25,4,0.009907790226861835
125000,111052.145,2.708,14,23,0.03824844832706731
310000,285073.615,2.708,30,46,0.01995522965444252
230000,218610.275,2.708,30,29,0.02706236529047601
125000,34503.995,2.708,23,218,0.1196931902813958
280000,221578.93,2.979,29,108,6.420723883638857
250000,108838.01,2.708,14,104,19.31366342367255
300000,281489.66,2.979,24,27,0.04803280677879229
300000,241151.99,2.708,12,33,33.598563887469936
150000,128750.085,2.708,27,67,5.405922474616091
300000,166602.45,2.708,12,71,24.22685325803468
125000,120244.815,2.708,18,11,1.5330197116272757
350000,134822.64,2.708,29,249,4.899186233029468
225000,126396.785,2.708,24,154,15.876557193492772
300000,191527.195,2.521,4,18,198.76316080224933
125000,81249.965,2.708,12,57,3.6638313498260686
250000,223748.98,2.708,30,59,0.05739993689348921
125000,120550.1,2.708,28,19,0.009804476314457133
260000,224611.22,2.708,23,52,2.8781465021020267
197500,86857.02,2.708,18,136,7.767496852888144
255000,249894.59,2.708,30,12,0.007155405299272388
168000,164065.16,2.708,30,14,0.014082433131989092
122000,107878.365,2.708,25,50,0.7322051183873555
253000,252584.14,2.708,30,1,0.003653919789940119
140000,138833.335,2.979,25,4,3.7468157048278954
146500,146017.74,2.708,30,2,0.005032280692830682
350000,309295.87,2.708,26,53,0.13330252788728103
250000,216038.855,2.708,25,58,21.018389452190604
250000,39507.805,2.708,20,211,10.923477727003046
114500,112980.0,2.708,30,8,0.006489701248938218
300000,216051.08,2.708,25,111,16.753238207049435
300000,219061.685,2.708,17,67,9.144835030776449
200000,165555.59,2.708,13,32,2.2822822958114557
150000,113881.905,2.708,15,52,0.10720345019944943
130000,65704.98,2.708,25,178,37.03276761031884
97500,64053.065,2.708,22,113,4.574978445190936
150000,130288.43,2.708,29,69,22.882433007558575
300000,199864.73,2.979,25,132,14.852314344898332
250000,183268.22,2.708,26,112,8.81044464869774
150000,63176.71,2.979,28,232,15.865234794684511
50000,37578.25,2.708,24,95,1.0433363844567793
140000,126371.82,2.708,30,55,0.05055038155114744
110000,87541.585,2.708,27,93,19.72031230624998
125000,49737.935,2.708,6,45,10.659343827384873
125000,83806.425,2.708,26,134,5.054673373902915
200000,159722.19,2.708,15,44,22.787470309849596
350000,180268.29,2.708,19,128,60.96658002428012
310000,265058.17,2.708,20,46,0.09300931764300913
300000,295000.0,2.708,30,10,8.275443597289268
295000,282475.17,2.708,30,25,0.036958054930437356
199000,114424.915,2.708,16,94,35.21297968568979
145000,135937.525,2.979,25,29,3.366777478804579
295000,287162.365,2.708,29,15,23.614058688341174
150000,147506.16,2.979,18,5,0.004270977195119485
100000,97000.005,2.708,20,10,0.010553619431448169
125000,114583.325,2.292,1,1,130.65058197976032
300000,279241.38,2.708,24,29,0.05378756928257644
129500,123545.77,2.708,30,27,0.06649157164792996
300000,261250.0,2.979,18,37,22.734563953999896
300000,292517.785,2.979,6,2,12.802917940367479
350000,147285.76,2.708,28,229,39.954984948795754
285000,282644.955,2.708,30,5,0.008004737552255392
85000,69611.935,2.708,16,43,9.514723589774803
185000,165046.36,2.979,11,17,0.02769118334981613
250000,136956.98,2.708,24,158,3.849508405517554
75000,49160.68,2.708,24,126,12.576098522695247
100000,78160.025,2.708,26,94,2.3087205392948817
315000,255937.5,2.708,22,66,5.487729283602675
300000,197546.14,2.708,26,138,39.407327330554835
125000,119133.245,2.979,25,22,0.026698590343585238
125000,65281.595,2.979,29,210,16.063994128271588
195000,174416.73,2.708,27,51,12.072024549444905
150000,57028.44,2.708,17,139,2.1643884098666604
141500,136406.625,2.979,25,17,0.023302982735913247
150000,148611.11,2.979,27,5,2.8403605411294848
86000,85716.9,2.708,30,2,0.004387550434330478
90000,79620.72,2.708,10,16,1.5040292279736605
105000,81681.165,2.979,22,79,5.417857488428126
298000,272927.56,2.708,30,48,0.009809537848923355
75000,32495.055,2.708,9,65,12.407641346122546
300000,238954.845,2.708,16,48,38.406080868589925
225000,188750.0,2.708,13,30,19.0027922570589
125000,106935.195,2.708,23,55,4.052513163245749
240000,185954.54,2.708,22,78,39.91852702901815
50000,18333.46,2.708,27,235,7.2289386196789565
280000,272616.845,2.708,25,12,0.004002328729256988
300000,169084.185,2.979,20,126,1.240125148469815
250000,132002.88,2.708,28,196,2.1323072207160294
117000,96004.61,2.708,6,14,6.4444891894527245
75000,55549.575,2.979,27,118,2.324931466653652
300000,271393.4,2.708,26,44,0.033599258691538125
300000,270454.575,2.708,16,24,5.43732612405438
150000,95952.775,2.708,17,87,0.25710154231637716
295500,215445.22,2.708,18,72,0.6370299815898761
300000,287269.96,2.708,22,16,0.028364297875668854
50000,44967.51,2.708,10,14,0.0025089907067012973
140000,127749.965,2.979,28,47,14.32456934050424
105000,92704.025,2.708,21,40,16.596594494811143
170000,141907.66,2.708,20,52,0.11896903891465627
300000,118674.335,2.708,7,53,45.90925771587354
300000,205000.57,2.708,20,94,30.667947049165377
300000,227206.145,2.979,17,62,5.70764768650406
118000,48631.22,2.979,24,197,0.798524470468692
150000,92722.21,2.708,29,173,22.079320481410832
125000,85821.115,2.708,28,141,0.22661876495112665
180000,159165.82,2.708,25,50,0.06112230580765754
60000,53255.26,2.708,24,46,3.4581284784144373
55000,46138.76,2.708,13,30,4.774015885057452
92000,72732.92,2.708,22,73,1.4366680947423447
300000,222456.26,2.708,6,20,17.628059575363295
300000,299107.145,2.708,20,1,3.7677155169658363
250000,175560.68,2.708,27,129,8.36833627554006
250000,14022.23,2.708,26,300,14.454443930279012
150000,138921.305,2.979,25,34,0.09996361361118034
125000,99633.895,2.708,19,59,4.748992675798945
100000,38391.265,2.708,6,46,15.178715936177468
100000,38203.04,2.708,29,250,23.459937482708483
75000,37454.685,2.708,9,58,4.015286740635929
105000,101530.285,2.708,20,11,0.002646662585902959
300000,205000.095,2.708,20,94,30.192947049159557
243500,230454.44,2.979,25,25,0.0007749036594759673
119000,99595.865,2.708,15,36,0.035183780986699276
149500,142656.055,2.708,27,23,0.02603947272291407
250000,132039.905,2.708,16,103,1.2616078947321512
130000,127349.695,2.708,28,11,0.015195801999652758
150000,141810.355,2.979,24,24,0.06239199952688068
300000,246287.77,2.708,23,67,2.760169486369705
175000,135248.84,2.708,12,38,27.830019362154417
300000,120589.97,2.708,29,244,23.560656066445517
150000,67403.11,2.708,24,185,1.9210764312156243
135000,129922.64,2.708,25,17,0.04011313759838231
240000,149300.695,2.708,30,179,13.644048201240366
100000,54915.58,2.708,17,106,8.720073410004261
61500,60991.825,2.708,30,5,0.017193714527820703
300000,265276.395,2.708,25,50,0.07353717635851353
300000,219993.465,2.979,26,115,13.979394983005477
69000,62365.015,2.708,25,42,0.0738651927022147
150000,131696.37,2.708,9,15,3.725011738424655
150000,143181.84,2.979,8,5,17.715817490650807
150000,90829.525,2.708,16,88,33.101920258428436
60000,47499.9,2.708,12,35,9.991324527283723
125000,120416.685,2.708,8,4,2.8417888859839877
270000,243303.26,2.708,27,48,0.020053750224178657
125000,104688.44,2.708,19,48,9.460471096681431
260000,193099.93,2.979,28,123,2.168432093109004
250000,221515.155,2.708,26,52,1.4053017163241748
150000,120595.905,2.708,12,33,3.1107180562685244
150000,137072.645,2.979,19,27,0.0720779458351899
230000,191666.65,2.521,1,2,480.9434957430931
250000,203755.375,2.708,23,69,17.258582794544054
181500,164177.31,2.708,30,54,0.04606948237051256
150000,93730.88,2.708,22,122,5.164897447641124
50000,33333.3,2.292,5,21,57.80400997518882
121000,30019.375,2.292,5,46,281.8921536739799
92000,81055.34,2.708,28,60,1.6920840455859434
95000,93869.245,2.708,20,4,0.005588177853496745
250000,100386.01,2.708,13,101,1.6424460917478427
240000,236548.645,2.979,20,5,0.0009253246535081416
250000,176422.22,2.708,29,140,43.779206288047135
245000,241422.59,2.979,25,7,0.0025141621299553663
150000,111742.595,2.708,27,113,11.7087943959923
250000,198464.77,2.708,18,56,17.01354618225014
150000,123311.21,2.708,8,19,9.202906268066727
300000,187964.45,2.708,29,170,0.4876030322047882
150000,102773.08,2.979,16,73,2.223679819901008
150000,133988.95,2.708,22,39,0.042958546022418886
150000,103754.38,2.708,22,103,9.25324173134868
145000,137819.525,2.708,30,29,0.01325670856749639
255000,232249.43,2.979,18,26,0.07177241364843212
147500,135821.94,2.708,24,33,0.06230287259677425
300000,236652.46,2.979,28,104,3.580134899035329
125000,118176.095,2.708,20,18,0.0038827507087262347
135000,124261.26,2.708,15,18,0.042399144964292645
125000,115808.825,2.979,28,40,8.110920197723317
146500,129544.0,2.979,17,31,0.218985910207266
300000,281753.27,2.708,20,20,0.04603871004655957
250000,187924.43,2.708,19,71,8.256904243986355
183500,152550.935,2.708,20,53,0.04107503546401858
300000,275341.105,2.708,30,47,21.843908926763106
133000,127394.08,2.708,25,19,0.015482466857065447
215000,174441.245,2.708,30,100,32.58074064992252
235000,200931.12,2.708,20,46,0.0028800333966501057
250000,214659.055,2.708,24,57,1.588824270380428
100000,99450.005,2.708,28,3,0.008255485372501425
220000,171416.755,2.708,23,81,20.45751108584227
150000,96567.95,2.708,26,143,13.346535599033814
300000,262500.0,2.979,27,62,31.930143191304523
300000,288106.585,2.708,27,20,0.04094884172081947
105000,93192.175,2.708,22,41,7.184323932699044
140000,61858.11,2.708,13,95,1.0035798744138447
350000,307019.425,2.708,24,50,0.06949131941655651
280000,217650.495,2.979,29,114,92.67940447363071
144000,131665.365,2.979,18,25,0.015341106103733182
215000,196910.76,2.708,30,48,0.07056728401221335
125000,47406.96,2.708,26,222,21.758412581279117
125000,113336.505,2.708,10,13,3.1927976267033955
125000,78191.32,2.708,26,149,0.871477551292628
175000,164454.535,2.708,30,35,0.0346998079912737
222500,202107.245,2.708,30,52,0.06720988539746031
150000,86313.94,2.979,19,116,12.176250471107778
105000,92024.315,2.708,19,37,15.801112730114255
130000,123611.7,2.979,25,23,0.034256009457749315
240000,205454.58,2.979,18,41,5.388821075117448
250000,234999.97,2.708,17,16,15.96318099173368
125000,67362.06,2.979,30,213,0.7866244988254039
175000,119503.93,2.708,12,52,0.04971977835521102
125000,122685.18,2.708,28,10,1.2787388051801827
350000,239246.975,2.708,20,94,115.42260489068576
300000,231575.315,2.708,20,70,0.39025125416810624
187000,130090.25,2.979,19,87,10.273310997348744
350000,283313.43,2.708,22,67,31.80224530788837
150000,136129.09,2.708,8,10,0.0061050633958075196
150000,57763.285,2.979,22,185,18.64885935566417
150000,118395.35,2.708,11,32,1.2087870657851454
300000,250914.28,2.708,16,39,67.41570183791919
120000,118897.02,2.708,28,5,0.011074352747527882
100000,52147.5,2.708,18,119,7.30853701318847
150000,9181.885,2.292,3,34,520.3215611316755
275000,257430.53,2.708,11,10,2.3149428026226815
200000,179079.92,2.708,26,48,0.11350058706011623
325000,184906.345,2.708,24,152,55.16492074163398
250000,156303.645,2.708,16,84,36.58862369460985
84000,11000.0,2.979,28,307,13.701235893335252
65000,42540.23,2.708,10,46,0.04696793996117776
150000,100803.115,2.708,9,39,8.112913038523402
123500,123297.0,2.708,30,1,0.0006373877113219351
81000,80325.0,2.708,21,3,0.4484825032122899
50000,42751.2,2.708,20,46,0.10274043263780186
150000,142608.37,2.979,21,18,0.00824150603148155
180000,113634.51,2.708,27,154,32.16343934745237
150000,118861.455,2.979,25,88,9.597179643562413
115000,93533.24,2.708,27,86,13.59030830138363
300000,232571.0,2.708,24,87,66.54667103014071
150000,120679.585,2.708,19,57,0.07595698014483787
125000,93185.125,2.708,22,87,4.050954548700247
230000,208277.74,2.979,30,56,14.099997375742532
290000,287100.005,2.708,30,6,20.469783697801176
105000,62791.345,2.708,10,53,0.023716562274785247
300000,164286.42,2.708,30,206,61.70916188386036
119000,114156.365,2.708,30,24,0.01706497184932232
90000,29332.065,2.521,4,33,30.197139644646086
150000,63750.0,2.708,18,139,13.146868406518479
150000,77500.0,2.708,21,143,0.21771946208900772
260000,0.0,2.979,12,144,7.642665877938271e-09
113500,111227.575,2.708,30,12,0.013834750963724218
350000,132594.05,2.708,10,79,42.04575454106089
300000,274992.67,2.979,20,28,0.05847068934235722
115000,109275.33,2.979,20,17,0.019061003578826785
155000,123782.66,2.979,27,95,3.3652575179585256
300000,247002.82,2.708,16,42,10.288479502807604
275000,259654.435,2.979,25,26,0.03558664154843427
93500,55580.515,2.708,26,159,11.858625990527798
350000,256279.76,2.708,22,91,5.243151738861343
139000,134051.695,2.708,28,19,0.005297422350849956
240000,227333.365,2.979,20,18,2.2255606913240626
300000,247299.81,2.708,30,94,6.831708379671909
300000,256666.58,2.708,23,55,31.838031591731124
35000,235.46499999999997,2.708,16,191,2.079077574644714
177500,162575.905,2.708,15,19,0.05163372549577616
110000,85708.245,2.708,23,81,10.36125554292812
205000,93517.055,2.708,22,166,13.466140251344768
300000,259166.585,2.708,23,52,3.5282459639711305
300000,249353.11,2.708,20,53,49.03072212883853
300000,273634.765,2.708,30,50,0.05441209307173267
200000,179343.675,2.708,27,50,0.05044392903801054
150000,124453.485,2.708,23,64,1.4753832983697066
82500,73101.735,2.708,18,32,0.30361114293918945
160000,6056.435,2.708,21,245,15.700815435322511
200000,78390.315,2.708,29,247,1.9903952140593901
325000,204064.455,2.708,13,66,69.75324398462544
240000,202301.87,2.708,14,32,22.88011856592493
125000,115451.34,2.708,20,25,20.002922615080024
190000,181933.23,2.708,30,25,0.04585752394632436
144000,121010.515,2.979,16,39,6.450404928269563
300000,295012.32,2.979,18,5,0.00854195439023897
300000,141889.215,2.979,22,164,0.42323390700039454
115000,107862.385,2.708,30,36,0.08221496324404143
110000,108690.7,2.708,20,4,0.0017336796299787238
150000,17404.21,2.292,3,32,120.64590573378882
150000,101861.855,2.708,26,131,13.940322458685841
200000,5673.245,2.708,26,306,24.672042444584804
125000,43779.44,2.292,5,40,191.3548540412594
150000,143229.145,2.708,22,17,1.2137646748160478
210000,137925.895,2.708,28,152,14.94097454979783
300000,129465.89,2.708,22,172,29.89483353862306
100000,84101.32,2.708,16,38,0.09345621307147667
170000,166596.39,2.708,30,12,0.0014369368727784604
350000,321020.03,2.708,29,45,0.1019097954267636
88500,77976.515,2.708,27,57,1.8666804126696661
150000,109570.24,2.292,5,17,0.02927270400687121
250000,156239.585,2.708,22,122,12.8435042539204
191000,166240.79,2.708,11,20,15.809716143354308
100000,98561.94,2.979,20,5,0.004968885288690217
125000,53168.05,2.708,29,237,10.839144364683307
300000,135420.605,2.708,26,202,31.809758145507658
270000,197589.01,2.979,21,88,29.622129844967276
140000,115888.82,2.979,30,96,14.589124274381902
245000,222881.93,2.979,29,51,12.46095914702164
200000,101771.695,2.708,14,92,5.9461742758139735
150000,87499.975,2.979,23,143,19.393655331572518
350000,269369.37,2.708,14,46,15.814416973269545
120000,34996.61,2.979,18,166,11.679901276402234
250000,181289.28,2.708,21,88,52.08734355942579
350000,182951.775,2.708,16,104,62.79217882055673
100000,39999.88,2.708,18,144,7.326131328693009
125000,107309.845,2.708,16,34,6.3188422181410715
150000,129585.015,2.708,23,52,0.041622981982072815
300000,246628.505,2.708,8,19,12.320812536141602
300000,178929.495,2.979,20,118,2.843537955690408
105000,89250.0,2.979,30,85,0.5215991178411059
115000,112586.485,2.708,22,8,0.018956744868773967
150000,148795.38,2.979,21,3,0.003787252149777487
300000,219642.825,2.708,22,91,30.034844347566832
140000,50248.825,2.979,20,172,4.64498703526624
210000,120432.875,2.708,10,56,0.0009574551368132234
350000,287802.98,2.708,14,36,29.840221177320927
184500,127260.485,2.708,9,37,2.3095465783408144
260000,256750.755,2.979,25,6,0.012057902000378817
110000,89833.26,2.708,11,28,2.8030716928478796
72500,56118.205,2.708,15,49,0.01845872386911651
200000,125784.01,2.708,25,141,4.668251793918898
117500,105613.415,2.708,30,57,0.1481176340894308
180000,104297.155,2.979,26,167,6.626893698077765
60000,44475.85,2.708,26,109,1.7027912366611417
225000,196869.19,2.708,20,40,0.015254705445840955
200000,161508.755,2.708,26,84,0.7971847931330558
250000,161356.32,2.708,9,42,9.335211259312928
150000,149464.585,2.979,17,1,0.0024319950898643583
150000,132894.73,2.708,26,52,13.519818970176857
150000,61984.3,2.708,19,150,1.6486621285948786
150000,135937.455,2.979,26,45,17.410920754045947
150000,98282.88,2.708,11,51,9.39486249080801
300000,179166.57,2.708,28,173,5.7732580116717145
110000,108378.09,2.708,23,6,0.004808265483006835
185000,171832.655,2.708,30,41,0.0808221604092978
103000,82829.245,2.708,25,81,5.727320280100685
125000,63463.44,2.708,29,211,2.627857974599465
300000,274173.685,2.708,20,28,0.06295164459152147
130500,129638.48,2.708,30,4,0.0009818644903134555
125000,113839.25,2.708,20,29,0.1618014944397146
300000,284276.06,2.708,17,14,0.0211082324385643
96500,75643.005,2.708,15,47,0.01499626883014571
300000,230459.87,2.708,22,80,5.412669577548513
250000,8578.215,2.708,30,352,20.780435110809776
150000,132000.0,2.708,21,41,5.294972337462241
100000,29741.17,2.292,5,43,0.047326634517958155
87000,85501.385,2.708,23,7,0.0012209629348944873
250000,243749.995,2.708,26,12,27.2617272043135
150000,105000.0,2.708,24,112,7.454547083194484
295000,264023.65,2.708,30,59,0.07866807444952428
125000,123946.795,2.979,15,2,0.0019351595838088542
150000,139992.325,2.708,24,28,0.03668816419667564
150000,125375.475,2.979,14,34,0.560956091794651
85000,73460.3,2.708,25,58,0.056952413739054464
140000,120209.935,2.708,24,57,0.025541591428918764
84000,62843.485,2.708,14,50,10.022383115174307
